Date,Open,High,Low,Close,Adj Close,Volume
1970-01-02,0.012127,0.012212,0.011957,36.000000,0.012212,1948800
1970-01-05,0.012212,0.012466,0.012127,36.750000,0.012466,1228800
1970-01-06,0.012466,0.012720,0.012381,37.500000,0.012720,960000
1970-01-07,0.012720,0.013060,0.012636,37.750000,0.012805,4560000
1970-01-08,0.012805,0.012890,0.012381,36.500000,0.012381,3753600
1970-01-09,0.012042,0.012042,0.011448,33.875000,0.011491,5424000
1970-01-12,0.011448,0.011448,0.011024,33.000000,0.011194,4185600
1970-01-13,0.011194,0.011491,0.011194,33.000000,0.011194,2534400
1970-01-14,0.011194,0.011321,0.011194,33.000000,0.011194,2668800
1970-01-15,0.011279,0.011406,0.011279,33.375000,0.011321,1142400
1970-01-16,0.011448,0.011703,0.011448,33.875000,0.011491,1939200
1970-01-19,0.011533,0.011788,0.011533,34.500000,0.011703,595200
1970-01-20,0.011703,0.011830,0.011660,34.500000,0.011703,921600
1970-01-21,0.011703,0.011788,0.011660,34.375000,0.011660,604800
1970-01-22,0.011745,0.012000,0.011745,34.750000,0.011788,1584000
1970-01-23,0.011788,0.011915,0.011703,34.875000,0.011830,1094400
1970-01-26,0.011660,0.011660,0.011194,34.000000,0.011533,2659200
1970-01-27,0.011533,0.011660,0.011364,34.375000,0.011660,950400
1970-01-28,0.011660,0.011703,0.011533,34.250000,0.011618,1113600
1970-01-29,0.011618,0.011660,0.011406,34.000000,0.011533,2908800
1970-01-30,0.011533,0.011533,0.011364,33.500000,0.011364,1488000
1970-02-02,0.011364,0.011533,0.011364,33.625000,0.011406,787200
1970-02-03,0.011406,0.011830,0.011406,34.500000,0.011703,1142400
1970-02-04,0.011703,0.011788,0.011533,34.000000,0.011533,547200
1970-02-05,0.011533,0.011533,0.010685,31.500000,0.010685,8361600
1970-02-06,0.010685,0.010855,0.010600,31.500000,0.010685,1584000
1970-02-09,0.010728,0.010940,0.010728,32.250000,0.010940,5107200
1970-02-10,0.010940,0.011109,0.010897,32.250000,0.010940,1123200
1970-02-11,0.010940,0.011364,0.010855,33.250000,0.011279,1008000
1970-02-12,0.011279,0.011364,0.011109,33.250000,0.011279,1958400
1970-02-13,0.011279,0.011364,0.011236,33.500000,0.011364,777600
1970-02-16,0.011364,0.011491,0.011236,33.500000,0.011364,979200
1970-02-17,0.011406,0.011533,0.011406,33.875000,0.011491,1536000
1970-02-18,0.011491,0.011660,0.011448,34.125000,0.011576,1449600
1970-02-19,0.011576,0.011788,0.011576,34.125000,0.011576,1526400
1970-02-20,0.011576,0.011788,0.011533,34.000000,0.011533,1257600
1970-02-24,0.011533,0.011703,0.011279,33.500000,0.011364,1574400
1970-02-25,0.011364,0.011618,0.011364,34.250000,0.011618,624000
1970-02-26,0.011618,0.011618,0.011448,34.125000,0.011576,643200
1970-02-27,0.011576,0.011703,0.011576,34.375000,0.011660,1478400
1970-03-02,0.011660,0.011745,0.011533,34.000000,0.011533,768000
1970-03-03,0.011576,0.011703,0.011576,34.500000,0.011703,297600
1970-03-04,0.011703,0.011745,0.011448,34.000000,0.011533,1900800
1970-03-05,0.011533,0.011618,0.011491,34.250000,0.011618,1411200
1970-03-06,0.011618,0.011618,0.011448,34.000000,0.011533,1200000
1970-03-09,0.011533,0.011533,0.011448,33.750000,0.011448,624000
1970-03-10,0.011448,0.011491,0.011194,33.000000,0.011194,2976000
1970-03-11,0.011194,0.011364,0.010770,32.000000,0.010855,1190400
1970-03-12,0.010897,0.011109,0.010897,32.750000,0.011109,940800
1970-03-13,0.011109,0.011109,0.011067,32.625000,0.011067,451200
1970-03-16,0.011067,0.011067,0.010897,32.625000,0.011067,624000
1970-03-17,0.011067,0.011236,0.011024,33.000000,0.011194,787200
1970-03-18,0.011194,0.011406,0.011194,33.250000,0.011279,508800
1970-03-19,0.011279,0.011279,0.011152,32.875000,0.011152,1142400
1970-03-20,0.011152,0.011236,0.011067,32.625000,0.011067,864000
1970-03-23,0.011067,0.011067,0.010897,32.125000,0.010897,816000
1970-03-24,0.010897,0.011236,0.010897,32.875000,0.011152,547200
1970-03-25,0.011152,0.011745,0.011109,34.250000,0.011618,3811200
1970-03-26,0.011618,0.011788,0.011491,34.750000,0.011788,1440000
1970-03-30,0.011788,0.011915,0.011745,34.625000,0.011745,1526400
1970-03-31,0.011745,0.011745,0.011618,34.250000,0.011618,355200
