{1980, 3, 18}	-0.008695500036373094
{1980, 3, 19}	-0.022075909151579864
{1980, 3, 20}	0.03077140918795296
{1980, 3, 21}	-0.0218828982421837
{1980, 3, 24}	-0.013363101251934628
{1980, 3, 25}	0.004474590306165371
{1980, 3, 26}	-0.01801853159495348
{1980, 3, 27}	0.026907042540722736
{1980, 3, 28}	0.026203077128146957
{1980, 3, 31}	-0.026203077128146957
{1980, 4, 1}	0.0218828982421837
{1980, 4, 2}	0.03822085302130396
{1980, 4, 3}	0.
{1980, 4, 7}	0.
{1980, 4, 8}	-0.004175238384432678
{1980, 4, 9}	-0.0041925308541519435
{1980, 4, 10}	0.
{1980, 4, 11}	-0.02553290489675608
{1980, 4, 14}	0.004300433392009806
{1980, 4, 15}	-0.004300433392009806
{1980, 4, 16}	-0.004320178885963255
{1980, 4, 17}	-0.01746757365999252
{1980, 4, 18}	0.01312909117730876
{1980, 4, 21}	0.01724219812538741
{1980, 4, 22}	-0.01724219812538741
{1980, 4, 23}	0.008658661368647014
{1980, 4, 24}	0.
{1980, 4, 25}	0.004300433392009806
{1980, 4, 28}	0.012793876364302958
{1980, 4, 29}	0.02510595312484276
{1980, 4, 30}	-0.020877682957782584
{1980, 5, 1}	0.008402855827535083
{1980, 5, 2}	0.028868519817018656
{1980, 5, 5}	0.
{1980, 5, 6}	0.004056189790552667
{1980, 5, 7}	-0.004056189790552667
{1980, 5, 8}	0.004056189790552667
{1980, 5, 9}	-0.004056189790552667
{1980, 5, 12}	0.004056189790552667
{1980, 5, 13}	-0.008129797017526696
{1980, 5, 14}	0.00407360722697403
{1980, 5, 15}	0.008097153104559718
{1980, 5, 16}	0.
{1980, 5, 19}	0.004023952212547366
{1980, 5, 20}	0.008000190471924906
{1980, 5, 21}	0.011881611839027695
{1980, 5, 22}	-0.0039454517565893354
{1980, 5, 23}	0.
{1980, 5, 27}	0.0039454517565893354
{1980, 5, 28}	-0.0039454517565893354
{1980, 5, 29}	0.
{1980, 5, 30}	-0.015936350554363266
{1980, 6, 2}	0.011976680426216912
{1980, 6, 3}	0.
{1980, 6, 4}	0.003959670128146353
{1980, 6, 5}	0.
{1980, 6, 6}	-0.00793616008243836
{1980, 6, 9}	0.01581023119910885
{1980, 6, 10}	-0.003928619360081154
{1980, 6, 11}	-0.007905121884735689
{1980, 6, 12}	0.019646163775079772
{1980, 6, 13}	0.011606414847361357
{1980, 6, 16}	0.011471706151194638
{1980, 6, 17}	0.003794693273480476
{1980, 6, 18}	0.
{1980, 6, 19}	-0.0076035182346205765
{1980, 6, 20}	0.026366401246889826
{1980, 6, 23}	0.02930604983984697
{1980, 6, 24}	0.
{1980, 6, 25}	-0.01821503479630726
{1980, 6, 26}	0.007325616940943913
{1980, 6, 27}	-0.018416631984483622
{1980, 6, 30}	-0.014981641194085071
{1980, 7, 1}	-0.011384760052804754
{1980, 7, 2}	0.015151312693168162
{1980, 7, 3}	0.018623103314074907
{1980, 7, 7}	-0.007408014760353243
{1980, 7, 8}	0.0037108358687567566
{1980, 7, 9}	-0.007435430216197858
{1980, 7, 10}	0.
{1980, 7, 11}	-0.04191110293686462
{1980, 7, 14}	-0.011741041890344084
{1980, 7, 15}	-0.007905121884735689
{1980, 7, 16}	-0.003976489954292006
{1980, 7, 17}	0.011881611839027695
{1980, 7, 18}	0.011741041890344084
{1980, 7, 21}	-0.01568649364693342
