{1980, 3, 18}	0.023906067677560427
{1980, 3, 19}	-0.003945349231365469
{1980, 3, 20}	-0.03622096846780343
{1980, 3, 21}	-0.02070506898852109
{1980, 3, 24}	0.004175763553346146
{1980, 3, 25}	-0.008367822841052863
{1980, 3, 26}	-0.03419194865910713
{1980, 3, 27}	0.03838400794681385
{1980, 3, 28}	0.0329250796127416
{1980, 3, 31}	0.004040239397387957
{1980, 4, 1}	0.008032923613123577
{1980, 4, 2}	-0.020203083437672964
{1980, 4, 3}	-0.024795159185580173
{1980, 4, 7}	0.004175763553346146
{1980, 4, 8}	-0.021053232849947534
{1980, 4, 9}	-0.004264943868865334
{1980, 4, 10}	0.
{1980, 4, 11}	0.008511054800366624
{1980, 4, 14}	-0.012793171820465465
{1980, 4, 15}	-0.03939266882882775
{1980, 4, 16}	-0.018018897426163027
{1980, 4, 17}	0.013544730031321395
{1980, 4, 18}	-0.009009148598255967
{1980, 4, 21}	0.044255315062753375
{1980, 4, 22}	0.05884035913031771
{1980, 4, 23}	0.0040726692391281905
{1980, 4, 24}	-0.01639361157609942
{1980, 4, 25}	-0.008298453295262798
{1980, 4, 28}	0.008298453295262798
{1980, 4, 29}	0.01232094233697123
{1980, 4, 30}	0.0040726692391281905
{1980, 5, 1}	0.016130414198544774
{1980, 5, 2}	0.011927794833071381
{1980, 5, 5}	-0.003960099613459445
{1980, 5, 6}	0.
{1980, 5, 7}	-0.01197588622486534
{1980, 5, 8}	0.01197588622486534
{1980, 5, 9}	-0.00397597984593423
{1980, 5, 12}	0.019724140737368945
{1980, 5, 13}	0.015504192666403904
{1980, 5, 14}	0.007663005524929822
{1980, 5, 15}	0.011385100612237187
{1980, 5, 16}	0.00376651656260818
{1980, 5, 19}	-0.011341926157672377
{1980, 5, 20}	-0.023078677247777346
{1980, 5, 21}	-0.01174092400733917
{1980, 5, 22}	0.03481960125511652
{1980, 5, 23}	-0.003809691017172989
{1980, 5, 27}	0.02264254600035076
{1980, 5, 28}	0.
{1980, 5, 29}	0.014814713545353575
{1980, 5, 30}	0.003670260308059392
{1980, 6, 2}	-0.02597590267891836
{1980, 6, 3}	0.014926034661637333
{1980, 6, 4}	0.
{1980, 6, 5}	-0.007435105836131939
{1980, 6, 6}	-0.007490928825505394
{1980, 6, 9}	0.011215549836272709
{1980, 6, 10}	0.01109009253458626
{1980, 6, 11}	-0.014814713545353575
{1980, 6, 12}	0.
{1980, 6, 13}	0.
{1980, 6, 16}	-0.003738290984933723
{1980, 6, 17}	-0.007519154403179851
{1980, 6, 18}	-0.01904810613716701
{1980, 6, 19}	0.00383920122553838
{1980, 6, 20}	0.
{1980, 6, 23}	0.
{1980, 6, 24}	0.011428663253234994
{1980, 6, 25}	0.
{1980, 6, 26}	0.003780241658393635
{1980, 6, 27}	-0.0075754095950641975
{1980, 6, 30}	0.015094563998244048
{1980, 7, 1}	0.007462911995701038
{1980, 7, 2}	0.0074070646222323955
{1980, 7, 3}	0.03623580022910011
{1980, 7, 7}	0.021127791605882962
{1980, 7, 8}	0.
{1980, 7, 9}	0.01384081974660245
{1980, 7, 10}	-0.0034424920673181703
{1980, 7, 11}	0.010292126637334809
{1980, 7, 14}	0.03025398872286522
{1980, 7, 15}	0.016420766154506605
{1980, 7, 16}	0.022545221742241495
{1980, 7, 17}	0.025158571743268743
{1980, 7, 18}	0.
{1980, 7, 21}	-0.012499634095532342
{1980, 7, 22}	-0.00947925619643053
{1980, 7, 23}	-0.006369288260902772
{1980, 7, 24}	-0.009630868529943548
{1980, 7, 25}	0.009630868529943548
{1980, 7, 28}	0.04375714912706097
{1980, 7, 29}	0.030122813762443634
{1980, 7, 30}	0.005917027016628662
{1980, 7, 31}	-0.01485914323401305
{1980, 8, 1}	0.01485914323401305
{1980, 8, 4}	0.005882221651249964
{1980, 8, 5}	-0.008836559968965041
{1980, 8, 6}	0.011765044548640358
{1980, 8, 7}	0.01451397153863998
{1980, 8, 8}	0.06147192331423201
{1980, 8, 11}	0.0027066607128560793
{1980, 8, 12}	-0.019100519990804976
{1980, 8, 13}	0.
{1980, 8, 14}	-0.013869779571437313
{1980, 8, 15}	-0.028330559575860503
{1980, 8, 18}	-0.014472159376696547
{1980, 8, 19}	0.020202495167403356
{1980, 8, 20}	0.011363860743153431
{1980, 8, 21}	0.00563405893520974
{1980, 8, 22}	0.
{1980, 8, 25}	0.
{1980, 8, 26}	-0.0028129658608511132
{1980, 8, 27}	-0.008486977967279374
{1980, 8, 28}	-0.005697975850232684
{1980, 8, 29}	0.014184953817512058
{1980, 9, 2}	0.030515341365294768
{1980, 9, 3}	0.008163567451733078
{1980, 9, 4}	-0.005434750538494626
{1980, 9, 5}	-0.027626117143004336
{1980, 9, 8}	0.0027972288321127525
{1980, 9, 9}	-0.011236363042000264
{1980, 9, 10}	0.00563405893520974
{1980, 9, 11}	-0.0028129658608511132
{1980, 9, 12}	-0.011331665341614894
{1980, 9, 15}	0.028091696492288154
{1980, 9, 16}	0.04336751469079969
{1980, 9, 17}	0.002648850926968871
{1980, 9, 18}	0.007905069717884627
{1980, 9, 19}	-0.015873490525168288
{1980, 9, 22}	-0.0380479448104849
{1980, 9, 23}	-0.011141990015144376
{1980, 9, 24}	-0.011268208371077337
{1980, 9, 25}	-0.014265122372670413
{1980, 9, 26}	0.0028695647769063637
{1980, 9, 29}	0.019858690692163616
{1980, 9, 30}	0.011173491628960086
{1980, 10, 1}	-0.002781856075665612
{1980, 10, 2}	0.03287958935870283
{1980, 10, 3}	0.06014892880656175
