Date,Open,High,Low,Close,Adj Close,Volume
1983-11-21,1.053830,1.073265,1.053830,61.625000,1.064627,3910800
1983-11-22,1.064627,1.064627,1.055990,61.125000,1.055990,2934000
1983-11-23,1.055990,1.058149,1.047351,60.875000,1.051670,1618800
1983-11-25,1.051670,1.058149,1.051670,61.000000,1.053830,3380400
1983-11-28,1.053830,1.055990,1.043032,60.375000,1.043032,4315200
1983-11-29,1.040873,1.040873,1.025757,59.375000,1.025757,2295600
1983-11-30,1.025757,1.030076,1.017119,59.000000,1.019279,3908400
1983-12-01,1.021437,1.032235,1.021437,59.625000,1.030076,9553200
1983-12-02,1.030076,1.030076,1.023597,59.375000,1.025757,1928400
1983-12-05,1.025757,1.027917,1.021437,59.125000,1.021437,1501200
1983-12-06,1.021437,1.023597,1.017119,58.875000,1.017119,2966400
1983-12-07,1.017119,1.021437,1.006321,58.625000,1.012800,6301200
1983-12-08,1.012800,1.017119,1.010640,58.625000,1.012800,6476400
1983-12-09,1.012800,1.012800,1.004161,58.250000,1.006321,6897600
1983-12-12,1.006321,1.010640,1.006321,58.375000,1.008481,3379200
1983-12-13,1.008481,1.021437,1.006321,58.875000,1.017119,7300800
1983-12-14,1.017119,1.032235,1.017119,59.000000,1.019279,4986000
1983-12-15,1.019279,1.021437,1.010640,58.625000,1.012800,3711600
1983-12-16,1.012800,1.019279,1.006321,58.625000,1.012800,3331200
1983-12-19,1.012800,1.014959,1.010640,58.625000,1.012800,3752400
1983-12-20,1.012800,1.017119,1.010640,58.875000,1.017119,2410800
1983-12-21,1.017119,1.019279,1.010640,59.000000,1.019279,7482000
1983-12-22,1.019279,1.021437,1.012800,58.625000,1.012800,7561200
1983-12-23,1.012800,1.014959,1.006321,58.750000,1.014959,3861600
1983-12-27,1.014959,1.014959,1.008481,58.625000,1.012800,2546400
1983-12-28,1.012800,1.023597,1.012800,59.250000,1.023597,5358000
1983-12-29,1.023597,1.023597,1.019279,59.125000,1.021437,4488000
1983-12-30,1.021437,1.027917,1.017119,58.875000,1.017119,2923200
1984-01-03,1.019279,1.055990,1.019279,61.000000,1.053830,2491200
1984-01-04,1.064627,1.114295,1.064627,64.000000,1.105658,6492000
1984-01-05,1.105658,1.125093,1.097020,63.750000,1.101339,4051200
1984-01-06,1.101339,1.105658,1.073265,62.250000,1.075425,4563600
1984-01-09,1.075425,1.077584,1.064627,62.000000,1.071105,3231600
1984-01-10,1.071105,1.075425,1.064627,62.000000,1.071105,3289200
1984-01-11,1.073265,1.086222,1.073265,62.375000,1.077584,4245600
1984-01-12,1.077584,1.084063,1.073265,62.500000,1.079744,2680800
1984-01-13,1.079744,1.097020,1.079744,63.500000,1.097020,4046400
1984-01-16,1.097020,1.129411,1.088381,64.750000,1.118615,3388800
1984-01-17,1.118615,1.122934,1.112137,65.000000,1.122934,2637600
1984-01-18,1.122934,1.140210,1.122934,65.875000,1.138050,4465200
1984-01-19,1.138050,1.140210,1.125093,65.125000,1.125093,3014400
1984-01-20,1.125093,1.127252,1.116454,65.125000,1.125093,2479200
1984-01-23,1.125093,1.127252,1.118615,65.000000,1.122934,1770000
1984-01-24,1.122934,1.131572,1.118615,64.750000,1.118615,2148000
1984-01-25,1.118615,1.120774,1.099179,63.750000,1.101339,1590000
1984-01-26,1.097020,1.097020,1.077584,62.500000,1.079744,3070800
1984-01-27,1.079744,1.084063,1.066786,62.375000,1.077584,4377600
1984-01-30,1.077584,1.099179,1.075425,63.375000,1.094860,4933200
1984-01-31,1.094860,1.099179,1.086222,62.875000,1.086222,2198400
1984-02-01,1.086222,1.092700,1.079744,62.500000,1.079744,1904400
1984-02-02,1.079744,1.081903,1.073265,62.125000,1.073265,4267200
1984-02-03,1.073265,1.079744,1.071105,62.250000,1.075425,3247200
1984-02-06,1.075425,1.075425,1.064627,61.625000,1.064627,2737200
1984-02-07,1.064627,1.079744,1.051670,61.375000,1.060308,3242400
1984-02-08,1.060308,1.066786,1.053830,61.125000,1.055990,2004000
1984-02-09,1.051670,1.051670,1.036554,60.000000,1.036554,2665200
1984-02-10,1.036554,1.038714,1.027917,59.750000,1.032235,2204400
1984-02-13,1.032235,1.055990,1.032235,61.000000,1.053830,3345600
1984-02-14,1.053830,1.075425,1.051670,61.375000,1.060308,3244800
1984-02-15,1.060308,1.064627,1.049511,61.125000,1.055990,4076400
1984-02-16,1.055990,1.060308,1.036554,60.875000,1.051670,3710400
1984-02-17,1.051670,1.053830,1.043032,60.500000,1.045191,1302000
1984-02-21,1.045191,1.049511,1.040873,60.500000,1.045191,3312000
1984-02-22,1.045191,1.058149,1.043032,60.750000,1.049511,3346800
1984-02-23,1.045191,1.045191,1.030076,59.875000,1.034395,5638800
1984-02-24,1.034395,1.038714,1.019279,59.500000,1.027917,5305200
1984-02-27,1.027917,1.038714,1.025757,59.750000,1.032235,3411600
1984-02-28,1.032235,1.034395,1.023597,59.250000,1.023597,1876800
1984-02-29,1.023597,1.038714,1.019279,60.125000,1.038714,4678800
1984-03-01,1.038714,1.058149,1.036554,61.250000,1.058149,3324000
1984-03-02,1.058149,1.060308,1.045191,60.750000,1.049511,2580000
1984-03-05,1.047351,1.047351,1.038714,60.250000,1.040873,1556400
1984-03-06,1.040873,1.040873,1.032235,60.000000,1.036554,2224800
1984-03-07,1.034395,1.034395,1.019279,59.250000,1.023597,2346000
1984-03-08,1.023597,1.036554,1.019279,60.000000,1.036554,2277600
1984-03-09,1.034395,1.034395,1.021437,59.625000,1.030076,1920000
1984-03-12,1.030076,1.034395,1.021437,59.250000,1.023597,2688000
1984-03-13,1.023597,1.030076,1.019279,59.500000,1.027917,3648000
1984-03-14,1.027917,1.032235,1.017119,59.625000,1.030076,3463200
1984-03-15,1.030076,1.038714,1.025757,59.500000,1.027917,3889200
1984-03-16,1.027917,1.034395,1.012800,58.750000,1.014959,3477600
1984-03-19,1.014959,1.017119,1.004161,58.750000,1.014959,2739600
1984-03-20,1.014959,1.014959,1.004161,58.375000,1.008481,6548400
1984-03-21,1.008481,1.012800,1.006321,58.625000,1.012800,3799200
1984-03-22,1.012800,1.017119,1.002002,58.125000,1.004161,8347200
1984-03-23,1.004161,1.012800,0.991205,58.625000,1.012800,4560000
1984-03-26,1.037578,1.039790,1.004393,57.250000,1.013243,3309600
1984-03-27,1.013243,1.022092,1.011030,57.250000,1.013243,4227600
1984-03-28,1.013243,1.019880,1.013243,57.375000,1.015455,2638800
1984-03-29,1.015455,1.024304,1.015455,57.500000,1.017667,1622400
1984-03-30,1.017667,1.019880,1.013243,57.250000,1.013243,4440000
1984-04-02,1.013243,1.017667,0.997756,56.500000,0.999969,4334400
1984-04-03,0.999969,1.004393,0.982270,56.000000,0.991120,4257600
1984-04-04,0.991120,1.002181,0.991120,56.000000,0.991120,4326000
1984-04-05,0.991120,0.995544,0.982270,55.625000,0.984482,2527200
1984-04-06,0.984482,0.986695,0.982270,55.625000,0.984482,1822800
1984-04-09,0.984482,0.988907,0.982270,55.500000,0.982270,1861200
1984-04-10,0.982270,0.991120,0.982270,55.500000,0.982270,3592800
1984-04-11,0.982270,0.991120,0.982270,55.500000,0.982270,2761200
1984-04-12,0.982270,0.999969,0.982270,56.250000,0.995544,3166800
1984-04-13,0.995544,0.997756,0.986695,56.000000,0.991120,4197600
1984-04-16,0.991120,0.993332,0.986695,56.000000,0.991120,2085600
1984-04-17,0.993332,0.999969,0.993332,56.250000,0.995544,2576400
1984-04-18,0.995544,1.008818,0.995544,56.250000,0.995544,3544800
1984-04-19,0.995544,1.006606,0.995544,56.500000,0.999969,2980800
1984-04-23,0.999969,1.008818,0.997756,56.875000,1.006606,1884000
1984-04-24,1.013243,1.033154,1.013243,58.250000,1.030941,3385200
1984-04-25,1.035365,1.044215,1.035365,58.875000,1.042003,2996400
1984-04-26,1.042003,1.053065,1.042003,59.250000,1.048640,2436000
1984-04-27,1.046428,1.046428,1.039790,59.000000,1.044215,1627200
1984-04-30,1.044215,1.057489,1.042003,59.500000,1.053065,2308800
1984-05-01,1.055277,1.070763,1.055277,60.125000,1.064126,3415200
1984-05-02,1.044215,1.044215,1.028729,58.625000,1.037578,10460400
1984-05-03,1.039790,1.053065,1.039790,59.125000,1.046428,4290000
1984-05-04,1.046428,1.050852,1.044215,59.000000,1.044215,3362400
1984-05-07,1.044215,1.046428,1.039790,58.875000,1.042003,3511200
1984-05-08,1.042003,1.046428,1.033154,58.750000,1.039790,1801200
1984-05-09,1.039790,1.048640,1.039790,58.875000,1.042003,1840800
1984-05-10,1.042003,1.044215,1.035365,58.500000,1.035365,3462000
1984-05-11,1.033154,1.033154,1.022092,57.750000,1.022092,2439600
1984-05-14,1.019880,1.019880,1.002181,56.625000,1.002181,2594400
1984-05-15,1.002181,1.002181,0.995544,56.500000,0.999969,2156400
1984-05-16,0.999969,1.004393,0.995544,56.375000,0.997756,2817600
1984-05-17,0.997756,1.002181,0.991120,56.000000,0.991120,1989600
1984-05-18,0.991120,0.993332,0.982270,55.875000,0.988907,1236000
1984-05-21,0.988907,0.993332,0.982270,55.750000,0.986695,1215600
1984-05-22,0.986695,0.988907,0.977846,55.625000,0.984482,2030400
1984-05-23,0.986695,0.999969,0.986695,56.375000,0.997756,1275600
1984-05-24,0.997756,0.997756,0.991120,56.000000,0.991120,2202000
1984-05-25,0.991120,0.997756,0.984482,55.625000,0.984482,1608000
1984-05-29,0.984482,0.986695,0.977846,55.250000,0.977846,1185600
1984-05-30,0.977846,0.982270,0.973421,55.125000,0.975633,1212000
1984-05-31,0.975633,0.982270,0.975633,55.375000,0.980058,1089600
1984-06-01,0.982270,1.008818,0.982270,56.875000,1.006606,1441200
1984-06-04,1.006606,1.019880,1.004393,56.875000,1.006606,3991200
1984-06-05,1.006606,1.008818,0.999969,56.750000,1.004393,1424400
1984-06-06,1.004393,1.011030,1.002181,57.000000,1.008818,2431200
1984-06-07,1.008818,1.019880,1.002181,57.000000,1.008818,3222000
1984-06-08,1.011030,1.024304,1.011030,57.625000,1.019880,4544400
1984-06-11,1.019880,1.022092,1.015455,57.625000,1.019880,2343600
1984-06-12,1.019880,1.028729,1.017667,57.750000,1.022092,1866000
1984-06-13,1.022092,1.024304,1.017667,57.625000,1.019880,1479600
1984-06-14,1.019880,1.019880,1.006606,56.875000,1.006606,1820400
1984-06-15,1.006606,1.011030,1.002181,57.125000,1.011030,2128800
1984-06-18,1.011030,1.024304,0.999969,57.375000,1.015455,2834400
1984-06-19,1.015455,1.026516,1.013243,57.875000,1.024304,6900000
1984-06-20,1.024304,1.035365,1.011030,58.250000,1.030941,1722000
1984-06-21,1.030941,1.042003,1.024304,58.875000,1.042003,4527600
1984-06-22,1.039790,1.039790,1.030941,58.375000,1.033154,15819600
1984-06-25,1.040408,1.040408,1.031341,56.875000,1.031341,2133600
1984-06-26,1.031341,1.035875,1.026808,56.875000,1.031341,810000
1984-06-27,1.031341,1.033608,1.013207,56.000000,1.015475,1641600
1984-06-28,1.015475,1.022274,1.015475,56.125000,1.017741,788400
1984-06-29,1.017741,1.020008,1.006408,55.875000,1.013207,2590800
1984-07-02,1.013207,1.013207,1.006408,55.875000,1.013207,1419600
1984-07-03,1.013207,1.022274,1.013207,56.250000,1.020008,1486800
1984-07-05,1.020008,1.022274,1.015475,56.125000,1.017741,1468800
1984-07-06,1.017741,1.020008,1.013207,56.000000,1.015475,1519200
1984-07-09,1.015475,1.029074,1.015475,56.500000,1.024540,979200
1984-07-10,1.024540,1.038141,1.022274,56.625000,1.026808,1827600
1984-07-11,1.029074,1.047208,1.029074,57.375000,1.040408,4344000
1984-07-12,1.042675,1.058541,1.042675,58.125000,1.054008,3856800
1984-07-13,1.058541,1.072142,1.058541,58.750000,1.065341,1550400
1984-07-16,1.065341,1.076675,1.063074,58.750000,1.065341,1900800
1984-07-17,1.065341,1.081208,1.058541,59.250000,1.074408,1459200
1984-07-18,1.074408,1.085742,1.074408,59.625000,1.081208,4106400
1984-07-19,1.083475,1.085742,1.076675,59.375000,1.076675,934800
1984-07-20,1.081208,1.088008,1.074408,59.500000,1.078941,1557600
1984-07-23,1.074408,1.083475,1.065341,59.500000,1.078941,3313200
1984-07-24,1.083475,1.094808,1.081208,60.000000,1.088008,1549200
1984-07-25,1.088008,1.112942,1.085742,60.750000,1.101608,1828800
1984-07-26,1.101608,1.124275,1.094808,60.500000,1.097075,4942800
1984-07-27,1.094808,1.094808,1.085742,59.875000,1.085742,1039200
1984-07-30,1.083475,1.092541,1.078941,59.875000,1.085742,1165200
1984-07-31,1.085742,1.101608,1.083475,60.750000,1.101608,1059600
1984-08-01,1.097075,1.128808,1.094808,62.250000,1.128808,2842800
1984-08-02,1.124275,1.176408,1.097075,64.250000,1.165076,3843600
1984-08-03,1.160542,1.174143,1.146942,63.750000,1.156009,3099600
1984-08-06,1.151475,1.151475,1.124275,62.000000,1.124275,2974800
1984-08-07,1.122009,1.137875,1.119742,62.000000,1.124275,3500400
1984-08-08,1.126542,1.131075,1.119742,61.750000,1.119742,2011200
1984-08-09,1.122009,1.137875,1.119742,62.375000,1.131075,1474800
1984-08-10,1.133342,1.146942,1.133342,62.750000,1.137875,2324400
1984-08-13,1.137875,1.140142,1.128808,62.750000,1.137875,1255200
1984-08-14,1.133342,1.142409,1.133342,62.625000,1.135608,1123200
1984-08-15,1.131075,1.144675,1.128808,62.500000,1.133342,1593600
1984-08-16,1.128808,1.142409,1.126542,62.750000,1.137875,748800
1984-08-17,1.140142,1.146942,1.128808,62.750000,1.137875,841200
1984-08-20,1.137875,1.153742,1.137875,63.625000,1.153742,1508400
1984-08-21,1.149208,1.174143,1.146942,64.375000,1.167342,2520000
1984-08-22,1.162809,1.169608,1.160542,64.250000,1.165076,916800
1984-08-23,1.160542,1.162809,1.156009,63.875000,1.158275,1303200
1984-08-24,1.158275,1.158275,1.151475,63.625000,1.153742,3434400
1984-08-27,1.149208,1.156009,1.144675,63.375000,1.149208,800400
1984-08-28,1.149208,1.156009,1.149208,63.500000,1.151475,672000
1984-08-29,1.151475,1.158275,1.151475,63.500000,1.151475,1238400
1984-08-30,1.146942,1.151475,1.144675,63.375000,1.149208,860400
1984-08-31,1.146942,1.151475,1.146942,63.500000,1.151475,1142400
1984-09-04,1.149208,1.151475,1.144675,63.250000,1.146942,488400
1984-09-05,1.142409,1.144675,1.137875,62.750000,1.137875,1646400
1984-09-06,1.144675,1.156009,1.142409,63.500000,1.151475,9136800
1984-09-07,1.153742,1.156009,1.146942,63.250000,1.146942,850800
1984-09-10,1.142409,1.153742,1.140142,63.500000,1.151475,5924400
1984-09-11,1.144675,1.149208,1.144675,63.125000,1.144675,4959600
1984-09-12,1.144675,1.151475,1.144675,63.375000,1.149208,520800
1984-09-13,1.153742,1.165076,1.146942,64.000000,1.160542,8888400
1984-09-14,1.169608,1.171875,1.162809,64.375000,1.167342,1719600
